word,pos,cefr
stumble across/on/upon sth/sb,phrasal verb,C2
subject sb/sth to sth,phrasal verb,C2
take in sth or take sth in,phrasal verb,C2
take over,phrasal verb,C2
talk sth through or talk through sth,phrasal verb,C2
tear apart sth or tear sth apart,phrasal verb,C2
tear apart sth or tear sth apart,phrasal verb,C2
tear down sth or tear sth down,phrasal verb,C2
think ahead,phrasal verb,C2
think back,phrasal verb,C2
tip sb off or tip off sb,phrasal verb,C2
top sth off or top off sth,phrasal verb,C2
"There is/are/was, etc.",phrase,A1
things,phrase,A1
as soon as possible,phrase,A2
all sorts of sth,phrase,A2
"sound good/interesting/strange, etc.",phrase,A2
studies,phrase,A2
(by) themselves,phrase,A2
these days,phrase,A2
all the time,phrase,A2
from ... to ...,phrase,A2
go to the toilet,phrase,A2
shake hands,phrase,B1
show sb what to do/how to do sth,phrase,B1
be sick,phrase,B1
every single,phrase,B1
"smell of/like; smell delicious/horrible, etc.",phrase,B1
"so did we/so have I/so is mine, etc.",phrase,B1
so far,phrase,B1
so (that),phrase,B1
as soon as,phrase,B1
that sort of thing,phrase,B1
sound like/as if/as though,phrase,B1
speak about/of sth,phrase,B1
special offer,phrase,B1
in spite of sth,phrase,B1
straight away,phrase,B1
be supposed to do sth,phrase,B1
burst into tears,phrase,B1
that sort of thing,phrase,B1
and all that,phrase,B1
that's it,phrase,B1
a thing,phrase,B1
the same thing,phrase,B1
things,phrase,B1
things like that,phrase,B1
think of sth,phrase,B1
it's time,phrase,B1
in time,phrase,B1
on time,phrase,B1
at the same time,phrase,B1
"in a day's/two months', etc. time",phrase,B1
come true,phrase,B1
the truth,phrase,B1
set a record,phrase,B2
the seventies,phrase,B2
shake your head,phrase,B2
"a sharp rise/increase/drop, etc.",phrase,B2
in the short term,phrase,B2
why should/shouldn't...?,phrase,B2
side by side,phrase,B2
from side to side,phrase,B2
the sight of sb/sth,phrase,B2
at first sight,phrase,B2
the sixties,phrase,B2
if so,phrase,B2
so as to,phrase,B2
sooner or later,phrase,B2
special attention/care/treatment,phrase,B2
better/worse still,phrase,B2
what struck me/the first thing that struck me...,phrase,B2
no such thing,phrase,B2
all of a sudden,phrase,B2
be supposed to be sth,phrase,B2
be supposed to be sth,phrase,B2
be supposed to do sth,phrase,B2
"be/get swept along/away, etc.",phrase,B2
tend to do sth,phrase,B2
thanks to sb/sth,phrase,B2
that's it,phrase,B2
now and then,phrase,B2
in theory,phrase,B2
here and there,phrase,B2
the whole thing,phrase,B2
no such thing,phrase,B2
the main thing,phrase,B2
the thirties,phrase,B2
those who/which/that,phrase,B2
even though,phrase,B2
as though,phrase,B2
from time to time,phrase,B2
for some time,phrase,B2
on top of sth,phrase,B2
the trouble with sb/sth,phrase,B2
"turn blue/cold/nasty, etc.",phrase,B2
set foot in/on sth,phrase,C1
be all set,phrase,C1
a shade,phrase,C1
shed tears,phrase,C1
at short notice,phrase,C1
to do so,phrase,C1
even so,phrase,C1
so as not to do sth,phrase,C1
"solid gold/silver/wood, etc.",phrase,C1
be/have something to do with sth/sb,phrase,C1
no sooner ... than,phrase,C1
to spare,phrase,C1
up to speed,phrase,C1
exceed the speed limit,phrase,C1
stand at sth,phrase,C1
from start to finish,phrase,C1
stop at nothing,phrase,C1
get sth straight,phrase,C1
not think straight,phrase,C1
go from strength to strength,phrase,C1
strike a balance,phrase,C1
subject to sth,phrase,C1
suppose/supposing (that),phrase,C1
a sure thing,phrase,C1
be sure to do sth,phrase,C1
shed tears,phrase,C1
tell the difference,phrase,C1
that's that,phrase,C1
that is (to say),phrase,C1
every now and then,phrase,C1
the next best thing,phrase,C1
a sure thing,phrase,C1
not think straight,phrase,C1
think of sb/sth as sth,phrase,C1
think twice,phrase,C1
not think twice,phrase,C1
for the time being,phrase,C1
at times,phrase,C1
make time,phrase,C1
take your time,phrase,C1
behind the times,phrase,C1
in no time,phrase,C1
it's only a matter of time,phrase,C1
to do so,phrase,C1
to spare,phrase,C1
to the contrary,phrase,C1
keep track,phrase,C1
"turn 16/21, etc.",phrase,C1
serve a/the purpose,phrase,C2
"set guidelines/standards, etc.",phrase,C2
set fire to sth; set sth on fire,phrase,C2
your (fair) share of sth,phrase,C2
"a sharp contrast/difference, etc.",phrase,C2
"a sharp bend/turn, etc.",phrase,C2
shed light on,phrase,C2
"shelter from/in/under, etc.",phrase,C2
cut sth short or cut short sth,phrase,C2
fall short of sth,phrase,C2
fall short of sth,phrase,C2
stop short of sth/doing sth,phrase,C2
shower sb with sth,phrase,C2
on the side,phrase,C2
at/by your side,phrase,C2
catch sight of sth,phrase,C2
"slip out/through, etc.",phrase,C2
be slow to do sth; be slow in doing sth,phrase,C2
only so much/many,phrase,C2
every so often,phrase,C2
something like,phrase,C2
something of a sth,phrase,C2
would sooner,phrase,C2
body and soul,phrase,C2
"spare no effort/expense, etc.",phrase,C2
spare a thought for sb,phrase,C2
speaks for itself,phrase,C2
speak your mind,phrase,C2
free speech/freedom of speech,phrase,C2
the spotlight,phrase,C2
"spring back/forward/out, etc.",phrase,C2
spring to mind,phrase,C2
be at stake,phrase,C2
it stands to reason,phrase,C2
stand to gain/lose sth,phrase,C2
where you stand (with sb),phrase,C2
where sb stands (on sth),phrase,C2
stand a chance,phrase,C2
as it stands,phrase,C2
make/take a stand,phrase,C2
steer clear of sb/sth,phrase,C2
leave no stone unturned,phrase,C2
stop short of sth/doing sth,phrase,C2
"stretch away/into, etc.",phrase,C2
strike sb as sth,phrase,C2
"strike gold, oil, etc.",phrase,C2
strike a match,phrase,C2
a string of sth,phrase,C2
"a strong chance/possibility, etc.",phrase,C2
"strong opposition/support, etc.",phrase,C2
be still going strong,phrase,C2
be/get stuck with sb/sth,phrase,C2
cramp sb's style,phrase,C2
subject to sth,phrase,C2
the substance of sth,phrase,C2
ever such a,phrase,C2
sure enough,phrase,C2
"swallow your anger/disappointment/pride, etc.",phrase,C2
your take on sth,phrase,C2
be in good taste,phrase,C2
be in bad/poor taste,phrase,C2
a taste for sth,phrase,C2
teach sb a lesson,phrase,C2
in that,phrase,C2
this and that,phrase,C2
thick and fast,phrase,C2
vanish into thin air,phrase,C2
not think much of sb/sth,phrase,C2
Who would have thought...?,phrase,C2
think highly/a lot of sb/sth,phrase,C2
I dread to think,phrase,C2
a thirst for sth,phrase,C2
this and that,phrase,C2
spare a thought for sb,phrase,C2
train of thought,phrase,C2
on the threshold of sth,phrase,C2
time after time,phrase,C2
have no time for sb/sth,phrase,C2
give sb a hard time,phrase,C2
at one time or another,phrase,C2
at the best of times,phrase,C2
to go,phrase,C2
"to sb's disappointment/relief/surprise, etc.",phrase,C2
to death,phrase,C2
to all intents and purposes,phrase,C2
to the point,phrase,C2
to sb's satisfaction,phrase,C2
the top,phrase,C2
from top to bottom,phrase,C2
toss and turn,phrase,C2
not touch sb/sth,phrase,C2
be/get out of touch,phrase,C2
"trudge along/through/up, etc.",phrase,C2
lose track,phrase,B2
to cut a long story short,phrase,C1
look on the bright side,phrase,C1
the final/last straw,phrase,C1
on track,phrase,C1
turn a blind eye (to sth),phrase,C1
set your sights on sth,phrase,C2
lose sight of sth,phrase,C2
set your sights on sth,phrase,C2
a slap in the face,phrase,C2
lose sleep over something,phrase,C2
slip your mind,phrase,C2
have a soft spot for sb/sth,phrase,C2
a sore point,phrase,C2
keep body and soul together,phrase,C2
stand your ground,phrase,C2
a stone's throw,phrase,C2
keep a straight face,phrase,C2
pull strings,phrase,C2
no strings (attached),phrase,C2
give and take,phrase,C2
through thick and thin,phrase,C2
wear thin,phrase,C2
through thick and thin,phrase,C2
do your own thing,phrase,C2
a tight corner,phrase,C2
touch and go,phrase,C2
off the beaten track,phrase,C2
a fast track (to sth),phrase,C2
I/we understand (that)...,phrase,C1
not be sb's type,phrase,C2
can't wait,phrase,A2
"a quick/slow/good, etc. worker",phrase,B1
in writing,phrase,B2
be/feel under the weather,phrase,C2
best wishes,phrase,A2
a vehicle for sth/doing sth,phrase,C2
worst of all,phrase,B2
wait a minute/moment,phrase,B1
make yourself understood,phrase,C1
keep sb waiting,phrase,B1
"wipe sth away/from/off, etc.",phrase,B2
walk sb home/to sth,phrase,B1
walk the dog,phrase,B1
the Web,phrase,A2
the wheel,phrase,B2
"a short/ten-minute, etc. walk",phrase,B2
give vent to,phrase,C2
be on the verge of sth/doing sth,phrase,C2
"a wave of hatred/enthusiasm/sadness, etc.",phrase,C2
make waves,phrase,C2
not sleep a wink,phrase,C2
be on the same wavelength,phrase,C2
the west,phrase,A2
(the) West,phrase,B2
running water,phrase,C1
conventional wisdom,phrase,C1
fresh water,phrase,C2
a wealth of sth,phrase,C2
be (like) water off a duck's back,phrase,C2
not hold water,phrase,C2
keep your head above water,phrase,C2
outstay/overstay your welcome,phrase,C2
throw caution to the wind,phrase,C2
wait and see,phrase,C1
"sb's attention/mind/thoughts, etc. wander",phrase,C2
urge sb to do sth,phrase,C1
undertake to do sth,phrase,C2
be wasted on sb,phrase,C2
"wield influence/power, etc.",phrase,C2
wear thin,phrase,C2
Yours sincerely,phrase,B1
with respect to sth,phrase,B2
no way,phrase,B1
Who cares?,phrase,B2
be up to sth,phrase,B1
wish to do sth,phrase,B2
in view of sth,phrase,B2
with a view to doing sth,phrase,C1
with a view to doing sth,phrase,C1
as yet,phrase,C1
in the vicinity (of sth),phrase,C2
by virtue of sth,phrase,C2
with the compliments of sb,phrase,C2
"worthy of attention/notice, etc.",phrase,C2
What's up?,phrase,B1
not be up to much,phrase,C2
in a big way,phrase,C2
what with,phrase,C2
be out of this world,phrase,C2
do sb a/the world of good,phrase,C2
Don't get me wrong,phrase,C2
turn your nose up at sth,phrase,C2
down under,phrase,C2
be/feel on top of the world,phrase,C2
"unusually big/strong/good,etc.",phrase,B2
in no uncertain terms,phrase,C2
be unable to do sth,phrase,B1
be unfamiliar with sth,phrase,B2
unsure of yourself,phrase,C2
be used to sb/sth/doing sth,phrase,B1
get/become used to sb/sth/doing sth,phrase,B1
upset stomach,phrase,B2
lose your voice,phrase,B2
be/feel under the weather,phrase,C2
turn down sb/sth or turn sb/sth down,phrasal verb,B2
turn to sb/sth,phrasal verb,B2
watch out,phrasal verb,B2
Well done!,phrase,A1
Don't worry (about sth),phrase,A1
would like sth/to do sth,phrase,A1
Would you like ...?,phrase,A1
by the way,phrase,A2
you're welcome,phrase,A2
What about ...?,phrase,A2
why don't you?/ why not do sth?,phrase,A2
would love sth,phrase,A2
would love to (do sth),phrase,A2
you're welcome,phrase,A2
once upon a time,phrase,B1
be welcome to do sth,phrase,B1
Oh well,phrase,B1
What about ...?,phrase,B1
What if ...?,phrase,B1
whether... or,phrase,B1
why not?,phrase,B1
"wish sb luck/success, etc.",phrase,B1
"not believe/understand/hear/say, etc. a word",phrase,B1
Would you mind...?,phrase,B1
What ...for?,phrase,B2
what's/what is more,phrase,B2
no wonder,phrase,B2
have a word (with sb),phrase,B2
in other words,phrase,B2
Yours faithfully,phrase,B2
raise your voice,phrase,C1
it's just as well,phrase,C1
give sb your word,phrase,C1
take sb's word for it,phrase,C1
under your breath,phrase,C2
speak volumes,phrase,C2
very much,phrase,A1
the whole of sth,phrase,B1
"a wide range/selection/variety, etc.",phrase,B1
get worse,phrase,B1
as a whole,phrase,B2
worse and worse,phrase,B2
be worth,phrase,B1
the universe,phrase,B1
wake (sb) up or wake up (sb),phrasal verb,A1
wash (sth) up or wash up (sth),phrasal verb,A2
turn down sth or turn sth down,phrasal verb,B1
wear (sth) out or wear out (sth),phrasal verb,B1
wrap sth up or wrap up sth,phrasal verb,B1
turn out,phrasal verb,B2
use up sth or use sth up,phrasal verb,B2
wear sb out or wear out sb,phrasal verb,B2
work at sth,phrasal verb,B2
work on sth,phrasal verb,B2
work sth out or work out sth,phrasal verb,B2
"go/walk, etc. up to sb/sth",phrase,B1
take turns or take it in turns,phrase,B2
"wind (sth) around/round, etc. sth",phrase,B2
"venture into/out/outside, etc.",phrase,C2
cast a/your vote,phrase,C2
"thread your way through/between, etc.",phrase,C2
be ... years old,phrase,A1
(be) in your twenties,phrase,B2
the young,phrase,B2
sb's youth,phrase,B2
be willing (to do sth),phrase,B1
wish (that),phrase,B1
would rather,phrase,B1
be under the impression,phrase,B2
values,phrase,B2
fear the worst,phrase,C2
the vote,phrase,C1
the underground,phrase,A2
on the whole,phrase,B1
make your way,phrase,C2
the unemployed,phrase,C1
unusually for sb,phrase,C2
be unclear about sth,phrase,B2
the unknown,phrase,C1
an unknown quantity,phrase,C2
as usual,phrase,A2
come in useful,phrase,C2
a working knowledge of sth,phrase,B2
differ/vary widely,phrase,B2
"wrongly accused/convicted/imprisoned, etc.",phrase,C1
have a weakness for sth/sb,phrase,C2
a vicious circle/cycle,phrase,C2
turn off sth or turn sth off,phrasal verb,A2
turn on sth or turn sth on,phrasal verb,A2
turn (sb/sth) into sb/sth,phrasal verb,B1
turn up sth or turn sth up,phrasal verb,B1
work out,phrasal verb,B1
write sth down or write down sth,phrasal verb,B1
turn (sth) back,phrasal verb,B2
turn out,phrasal verb,B2
turn out,phrasal verb,B2
turn up (somewhere),phrasal verb,B2
wear off,phrasal verb,B2
work out,phrasal verb,B2
write sth up or write up sth,phrasal verb,C1
urge sb on,phrasal verb,C2
wipe sth out or wipe out sth,phrasal verb,C2
work sth out or work out sth,phrasal verb,C2
write sb/sth off or write off sb/sth,phrasal verb,C2
"not very good/tall/happy, etc.",phrase,A1
as well,phrase,A1
"up the road/street, etc.",phrase,A2
a variety of sth/sb,phrase,A2
as well as,phrase,A2
without sb,phrase,A2
your world,phrase,A2
be wrong,phrase,A2
(by) yourself,phrase,A2
not until,phrase,B1
not until,phrase,B1
be up to sb,phrase,B1
"up to 10, 20, etc.",phrase,B1
"up to/until/till, etc.",phrase,B1
used to do/be sth,phrase,B1
good value (for money),phrase,B1
a/sb's way of life,phrase,B1
either way,phrase,B1
all is well,phrase,B1
a while,phrase,B1
quite a while,phrase,B1
"5 miles/10 metres, etc. wide",phrase,B1
without delay,phrase,B1
be worth sth/doing sth,phrase,B1
be worth it,phrase,B1
get sth wrong,phrase,B1
go wrong,phrase,B1
for years,phrase,B1
the twenties,phrase,B2
"under attack/control/investigation, etc.",phrase,B2
up and down,phrase,B2
up and down,phrase,B2
be (of) any/some use,phrase,B2
be (of) no use,phrase,B2
be no use doing sth,phrase,B2
make use of sth,phrase,B2
one way or another,phrase,B2
one way or the other,phrase,B2
the other way round/around,phrase,B2
make your way,phrase,B2
all the way,phrase,B2
in a way; in some/many ways,phrase,B2
may/might as well,phrase,B2
may/might/could well,phrase,B2
it's just as well,phrase,B2
or whatever,phrase,B2
whenever possible,phrase,B2
wherever possible,phrase,B2
(every) once in a while,phrase,B2
will have,phrase,B2
"wind along/through, etc.",phrase,B2
to make matters worse,phrase,B2
"the best/worst, etc. yet",phrase,B2
yet again,phrase,B2
in turn,phrase,C1
in turn,phrase,C1
in turn,phrase,C1
think twice,phrase,C1
not think twice,phrase,C1
or two,phrase,C1
be in two minds,phrase,C1
be unique to sb/sth,phrase,C1
up to speed,phrase,C1
do your utmost,phrase,C1
in vain,phrase,C1
in no way/not in any way,phrase,C1
by way of sth,phrase,C1
get/have your (own) way,phrase,C1
may/might as well do sth,phrase,C1
be all very well,phrase,C1
no ... whatsoever,phrase,C1
when it comes to sth/doing sth,phrase,C1
with the aid of sth,phrase,C1
keep your word,phrase,C1
can work sth; know how to work sth,phrase,C1
you see,phrase,C1
turn your back on sb/sth,phrase,C2
toss and turn,phrase,C2
take a turn for the better/worse,phrase,C2
the turn of the century,phrase,C2
turn of events,phrase,C2
be under way,phrase,C2
get underway,phrase,C2
an uphill battle/struggle/task,phrase,C2
the upper limit,phrase,C2
upwards of sth,phrase,C2
the use of sth,phrase,C2
a vain attempt/effort/hope,phrase,C2
"vent your anger/frustration, etc.",phrase,C2
"nothing ventured, nothing gained",phrase,C2
go out of your way to do sth,phrase,C2
get/have sth out of the way,phrase,C2
be under way,phrase,C2
give way to sth,phrase,C2
give way,phrase,C2
make way for sth,phrase,C2
do/learn sth the hard way,phrase,C2
weary of sth/sb,phrase,C2
can't/couldn't very well do sth,phrase,C2
mean well,phrase,C2
where you stand (with sb),phrase,C2
where sb stands (on sth),phrase,C2
sb's whereabouts,phrase,C2
be worth your while,phrase,C2
be wide awake,phrase,C2
run wild,phrase,C2
run wild,phrase,C2
"a wild accusation/guess/rumour, etc.",phrase,C2
"win approval/respect/support, etc.",phrase,C2
within limits,phrase,C2
within (sb's) reach,phrase,C2
within reason,phrase,C2
word for word,phrase,C2
in sb's words,phrase,C2
at a loss for words,phrase,C2
be worth your while,phrase,C2
would sooner,phrase,C2
"10/20, etc. years sb's junior",phrase,C2
yearn for sth; yearn to do sth,phrase,C2
"yet another/more, etc.",phrase,C2
"could/may/might, etc. yet",phrase,C2
be/have yet to do sth,phrase,C2
at face value,phrase,C1
(take) the easy way out,phrase,C1
with flying colours,phrase,C1
(have) the best of both worlds,phrase,C1
turn over a new leaf,phrase,C2
under your nose,phrase,C2
get/gain the upper hand,phrase,C2
pave the way,phrase,C2
pull your weight,phrase,C2
carry weight,phrase,C2
beyond your wildest dreams,phrase,C2
not/never in your wildest dreams,phrase,C2
with your bare hands,phrase,C2
with bated breath,phrase,C2
be lost for words,phrase,C2
not be the end of the world,phrase,C2
get off/start on the wrong foot,phrase,C2
