word,pos,cefr_int,cefr
supportive,ADJ,5,C
talkative,ADJ,5,C
spotless,ADJ,6,C
tasteless,ADJ,6,C
tasteless,ADJ,5,C
speechless,ADJ,5,C
tactless,ADJ,6,C
thoughtless,ADJ,6,C
terribly,ADV,3,B
totally,ADV,3,B
seriously,ADV,4,B
simply,ADV,4,B
slightly,ADV,4,B
strongly,ADV,4,B
surely,ADV,4,B
surely,ADV,4,B
tremendously,ADV,4,B
truly,ADV,5,C
sufficiently,ADV,5,C
surprisingly,ADV,3,B
tragically,ADV,6,C
technologically,ADV,5,C
suspicious,ADJ,4,B
simultaneous,ADJ,5,C
spacious,ADJ,5,C
tedious,ADJ,5,C
serious,ADJ,3,B
suspicious,ADJ,4,B
sexy,ADJ,4,B
shabby,ADJ,5,C
stormy,ADJ,5,C
thirsty,ADJ,2,A
spicy,ADJ,3,B
tasty,ADJ,3,B
sunny,ADJ,2,A
stormy,ADJ,4,B
sporty,ADJ,5,C
sexual,ADJ,5,C
tabloid,ADJ,4,B
trio,NOUN,6,C
set,VERB,3,B
sick,ADJ,2,A
sick,ADJ,2,A
sore,ADJ,3,B
swollen,ADJ,4,B
side,NOUN,6,C
stitch,NOUN,6,C
tight,ADJ,3,B
sorry,ADJ,1,A
short,ADJ,2,A
sorry,ADJ,2,A
short,ADJ,4,B
slight,ADJ,4,B
straight,ADJ,4,B
total,ADJ,4,B
so,ADV,2,A
therefore,ADV,3,B
target,NOUN,5,C
strict,ADJ,4,B
small,ADJ,1,A
silver,ADJ,2,A
single,ADJ,2,A
soft,ADJ,2,A
soft,ADJ,2,A
special,ADJ,2,A
square,ADJ,2,A
straight,ADJ,2,A
terrible,ADJ,2,A
thin,ADJ,2,A
sharp,ADJ,3,B
smooth,ADJ,3,B
strong,ADJ,3,B
strong,ADJ,3,B
terrific,ADJ,3,B
thick,ADJ,3,B
tiny,ADJ,3,B
severe,ADJ,4,B
shallow,ADJ,4,B
single,ADJ,4,B
solid,ADJ,4,B
solid,ADJ,4,B
standard,ADJ,4,B
stiff,ADJ,4,B
stiff,ADJ,4,B
straight,ADJ,4,B
strong,ADJ,4,B
sufficient,ADJ,4,B
superb,ADJ,4,B
thick,ADJ,4,B
tight,ADJ,4,B
transparent,ADJ,4,B
tremendous,ADJ,4,B
tremendous,ADJ,4,B
solid,ADJ,5,C
splendid,ADJ,5,C
state-of-the-art,ADJ,5,C
terrific,ADJ,5,C
tranquil,ADJ,5,C
sober,ADJ,6,C
swift,ADJ,6,C
tight,ADJ,6,C
tough,ADJ,6,C
troublesome,ADJ,6,C
through,ADV,3,B
that,ADV,4,B
together,ADV,4,B
this,ADV,5,C
tight,ADV,6,C
sweet,ADJ,1,A
sour,ADJ,3,B
still,ADJ,3,B
tough,ADJ,4,B
stale,ADJ,5,C
tender,ADJ,6,C
thirst,NOUN,4,B
share,NOUN,6,C
solar,ADJ,4,B
sun,NOUN,1,A
stone,NOUN,3,B
struggle,NOUN,4,B
touch,NOUN,4,B
try,NOUN,4,B
touch,VERB,3,B
set,VERB,4,B
shower,VERB,4,B
squash,VERB,4,B
tip,VERB,6,C
slim,ADJ,1,A
small,ADJ,1,A
strong,ADJ,2,A
thin,ADJ,2,A
teenage,ADJ,3,B
shy,ADJ,3,B
silly,ADJ,3,B
smart,ADJ,3,B
strict,ADJ,3,B
stupid,ADJ,3,B
sweet,ADJ,3,B
severe,ADJ,4,B
sharp,ADJ,4,B
sorry,ADJ,4,B
strict,ADJ,4,B
strong,ADJ,4,B
strong,ADJ,4,B
stubborn,ADJ,4,B
tense,ADJ,4,B
tense,ADJ,4,B
tough,ADJ,4,B
sincere,ADJ,5,C
stable,ADJ,5,C
trustworthy,ADJ,5,C
shallow,ADJ,6,C
shrewd,ADJ,6,C
sick,ADJ,6,C
sober,ADJ,6,C
stern,ADJ,6,C
stiff,ADJ,6,C
superior,ADJ,6,C
tender,ADJ,6,C
timid,ADJ,6,C
TRUE,ADJ,6,C
side,NOUN,4,B
side,NOUN,4,B
temper,NOUN,4,B
terror,NOUN,4,B
touch,VERB,4,B
state,ADJ,4,B
totalitarian,ADJ,6,C
single,ADJ,2,A
strong,ADJ,3,B
together,ADV,1,A
tribe,NOUN,4,B
side,NOUN,6,C
shut,ADJ,3,B
sports,ADJ,3,B
team,NOUN,2,A
side,NOUN,6,C
smart,ADJ,5,C
thread,NOUN,6,C
silent,ADJ,4,B
staff,NOUN,2,A
team,NOUN,3,B
shift,NOUN,4,B
sociable,ADJ,3,B
suitable,ADJ,3,B
sustainable,ADJ,5,C
sustainable,ADJ,5,C
social,ADJ,3,B
traditional,ADJ,3,B
social,ADJ,4,B
supernatural,ADJ,4,B
statistical,ADJ,5,C
structural,ADJ,6,C
superficial,ADJ,6,C
territorial,ADJ,6,C
theoretical,ADJ,6,C
theoretical,ADJ,6,C
tribal,ADJ,6,C
tolerant,ADJ,5,C
skilled,ADJ,4,B
soaked,ADJ,4,B
so-called,ADJ,4,B
troubled,ADJ,5,C
stranded,ADJ,6,C
structured,ADJ,6,C
successful,ADJ,3,B
successful,ADJ,4,B
successful,ADJ,4,B
shameful,ADJ,5,C
skilful,ADJ,5,C
thankful,ADJ,5,C
tasteful,ADJ,6,C
thoughtful,ADJ,6,C
tangible,ADJ,6,C
specific,ADJ,4,B
specific,ADJ,5,C
strategic,ADJ,5,C
therapeutic,ADJ,5,C
symbolic,ADJ,6,C
sympathetic,ADJ,6,C
systematic,ADJ,6,C
traumatic,ADJ,6,C
soaking,ADJ,4,B
sparkling,ADJ,4,B
starving,ADJ,4,B
striking,ADJ,4,B
surrounding,ADJ,4,B
soaring,ADJ,5,C
time-consuming,ADJ,5,C
transmission,NOUN,6,C
transitive,ADJ,4,B
subjective,ADJ,5,C
successive,ADJ,6,C
tasteless,ADJ,6,C
slowly,ADV,2,A
seriously,ADV,3,B
softly,ADV,3,B
specially,ADV,3,B
suddenly,ADV,3,B
severely,ADV,4,B
sharply,ADV,4,B
shortly,ADV,4,B
significantly,ADV,4,B
silently,ADV,4,B
simply,ADV,4,B
simply,ADV,4,B
simultaneously,ADV,4,B
smoothly,ADV,4,B
steadily,ADV,4,B
strangely,ADV,4,B
strictly,ADV,4,B
successfully,ADV,4,B
suitably,ADV,4,B
suspiciously,ADV,4,B
temporarily,ADV,4,B
terribly,ADV,4,B
thoroughly,ADV,4,B
thoroughly,ADV,4,B
tightly,ADV,4,B
traditionally,ADV,4,B
truly,ADV,4,B
similarly,ADV,5,C
sincerely,ADV,5,C
solely,ADV,5,C
specifically,ADV,5,C
specifically,ADV,5,C
subsequently,ADV,5,C
substantially,ADV,5,C
supposedly,ADV,5,C
technically,ADV,5,C
thankfully,ADV,5,C
smoothly,ADV,6,C
sparsely,ADV,6,C
spiritually,ADV,6,C
strategically,ADV,6,C
subconsciously,ADV,6,C
superficially,ADV,6,C
swiftly,ADV,6,C
systematically,ADV,6,C
technically,ADV,6,C
theoretically,ADV,6,C
thoughtfully,ADV,6,C
serious,ADJ,3,B
serious,ADJ,4,B
strenuous,ADJ,6,C
superfluous,ADJ,6,C
synonymous,ADJ,6,C
synonymous,ADJ,6,C
shiny,ADJ,3,B
sleepy,ADJ,3,B
sticky,ADJ,3,B
tricky,ADJ,4,B
sleepy,ADJ,5,C
slippery,ADJ,5,C
shabby,ADJ,6,C
smoky,ADJ,6,C
squeaky,ADJ,6,C
sexual,ADJ,4,B
short,ADJ,1,A
short,ADJ,1,A
slow,ADJ,1,A
tall,ADJ,1,A
simple,ADJ,2,A
singular,ADJ,2,A
small,ADJ,2,A
south,ADJ,2,A
strange,ADJ,2,A
sure,ADJ,2,A
sweet,ADJ,2,A
tall,ADJ,2,A
tidy,ADJ,2,A
TRUE,ADJ,2,A
shut,ADJ,3,B
silent,ADJ,3,B
silly,ADJ,3,B
similar,ADJ,3,B
simple,ADJ,3,B
smart,ADJ,3,B
soft,ADJ,3,B
southeast,ADJ,3,B
southern,ADJ,3,B
southwest,ADJ,3,B
spare,ADJ,3,B
special,ADJ,3,B
spectacular,ADJ,3,B
steep,ADJ,3,B
strange,ADJ,3,B
strong,ADJ,3,B
temporary,ADJ,3,B
thick,ADJ,3,B
top,ADJ,3,B
top,ADJ,3,B
total,ADJ,3,B
TRUE,ADJ,3,B
short-term,ADJ,4,B
significant,ADJ,4,B
simple,ADJ,4,B
slow,ADJ,4,B
solo,ADJ,4,B
steady,ADJ,4,B
steady,ADJ,4,B
still,ADJ,4,B
straightforward,ADJ,4,B
stuck,ADJ,4,B
sudden,ADJ,4,B
thorough,ADJ,4,B
tight,ADJ,4,B
tight,ADJ,4,B
tough,ADJ,4,B
sharp,ADJ,5,C
sheer,ADJ,5,C
sheer,ADJ,5,C
smooth,ADJ,5,C
sole,ADJ,5,C
stable,ADJ,5,C
steady,ADJ,5,C
steep,ADJ,5,C
stuck,ADJ,5,C
subsequent,ADJ,5,C
superior,ADJ,5,C
through,ADJ,5,C
set,ADJ,6,C
shaken,ADJ,6,C
sheer,ADJ,6,C
slender,ADJ,6,C
slim,ADJ,6,C
smooth,ADJ,6,C
sober,ADJ,6,C
solid,ADJ,6,C
solitary,ADJ,6,C
solitary,ADJ,6,C
stiff,ADJ,6,C
still,ADJ,6,C
strict,ADJ,6,C
subject,ADJ,6,C
subtle,ADJ,6,C
subtle,ADJ,6,C
subtle,ADJ,6,C
supplementary,ADJ,6,C
tough,ADJ,6,C
tough,ADJ,6,C
turbulent,ADJ,6,C
sometimes,ADV,1,A
then,ADV,1,A
then,ADV,1,A
there,ADV,1,A
there,ADV,1,A
today,ADV,1,A
tomorrow,ADV,1,A
tonight,ADV,1,A
too,ADV,1,A
so,ADV,2,A
somewhere,ADV,2,A
soon,ADV,2,A
south,ADV,2,A
still,ADV,2,A
straight,ADV,2,A
then,ADV,2,A
there,ADV,2,A
somehow,ADV,3,B
still,ADV,3,B
straight,ADV,3,B
together,ADV,3,B
since,ADV,4,B
somehow,ADV,4,B
then,ADV,4,B
there,ADV,4,B
though,ADV,4,B
tight,ADV,4,B
today,ADV,4,B
together,ADV,4,B
top,ADV,4,B
sharp,ADV,5,C
sharp,ADV,5,C
throughout,ADV,5,C
sideways,ADV,6,C
together,ADV,6,C
time,NOUN,2,A
start,NOUN,3,B
tear,NOUN,3,B
time,NOUN,3,B
share,NOUN,4,B
side,NOUN,4,B
spread,NOUN,4,B
strain,NOUN,4,B
track,NOUN,4,B
trap,NOUN,4,B
shift,NOUN,5,C
sin,NOUN,6,C
sin,NOUN,6,C
slap,NOUN,6,C
stitch,NOUN,6,C
treat,NOUN,6,C
turmoil,NOUN,6,C
set,VERB,4,B
tackle,VERB,4,B
set,VERB,5,C
surge,VERB,5,C
survey,VERB,5,C
survey,VERB,5,C
surrender,VERB,6,C
treasure,VERB,6,C
utter,VERB,6,C
undertake,VERB,5,C
unwind,VERB,5,C
workaholic,NOUN,6,C
violate,VERB,6,C
weep,VERB,6,C
unemployment,NOUN,3,B
unhappiness,NOUN,4,B
unwillingness,NOUN,5,C
undo,VERB,4,B
unlock,VERB,4,B
untie,VERB,4,B
unfold,VERB,5,C
unload,VERB,6,C
unwind,VERB,6,C
undo,VERB,4,B
withdrawal,NOUN,6,C
viewer,NOUN,4,B
voter,NOUN,6,C
winner,NOUN,2,A
worker,NOUN,2,A
well-being,NOUN,5,C
writing,NOUN,1,A
writing,NOUN,2,A
writing,NOUN,3,B
writing,NOUN,4,B
warning,NOUN,3,B
walking,NOUN,2,A
understanding,NOUN,4,B
wedding,NOUN,3,B
windsurfing,NOUN,3,B
turning,NOUN,3,B
vocation,NOUN,6,C
vanity,NOUN,6,C
vitality,NOUN,6,C
willingness,NOUN,4,B
visitor,NOUN,2,A
zoo,NOUN,1,A
web,NOUN,3,B
whale,NOUN,3,B
wing,NOUN,3,B
wasp,NOUN,4,B
wolf,NOUN,4,B
worm,NOUN,4,B
zebra,NOUN,4,B
violin,NOUN,2,A
verse,NOUN,4,B
whistle,NOUN,4,B
work,NOUN,4,B
virus,NOUN,4,B
waist,NOUN,4,B
wound,NOUN,4,B
wrist,NOUN,4,B
X-ray,NOUN,4,B
vein,NOUN,5,C
wreck,NOUN,6,C
wrinkle,NOUN,6,C
welfare,NOUN,4,B
vaccine,NOUN,6,C
water,VERB,6,C
twist,VERB,5,C
vaccinate,VERB,6,C
vomit,VERB,6,C
watch,NOUN,1,A
umbrella,NOUN,2,A
zip,NOUN,4,B
veil,NOUN,5,C
vest,NOUN,5,C
underwear,NOUN,3,B
velvet,NOUN,6,C
underpants,NOUN,3,B
wardrobe,NOUN,5,C
wear,VERB,1,A
word,NOUN,1,A
verb,NOUN,2,A
vowel,NOUN,3,B
update,NOUN,4,B
use,NOUN,4,B
yell,NOUN,4,B
vocabulary,NOUN,2,A
welcome,NOUN,3,B
underline,VERB,3,B
warn,VERB,3,B
welcome,VERB,3,B
underline,VERB,4,B
welcome,VERB,4,B
wonder,VERB,3,B
write,VERB,3,B
whisper,VERB,4,B
yell,VERB,4,B
volunteer,VERB,5,C
witness,NOUN,4,B
verdict,NOUN,6,C
yard,NOUN,3,B
volume,NOUN,4,B
weight,NOUN,4,B
yellow,NOUN,2,A
width,NOUN,4,B
worst,NOUN,3,B
university,NOUN,1,A
year,NOUN,2,A
workshop,NOUN,5,C
vegetable,NOUN,1,A
vegetarian,NOUN,3,B
vinegar,NOUN,4,B
yogurt,NOUN,2,A
wall,NOUN,1,A
window,NOUN,1,A
venue,NOUN,4,B
warehouse,NOUN,6,C
wallet,NOUN,2,A
will,NOUN,6,C
wealth,NOUN,4,B
turnover,NOUN,5,C
withdraw,VERB,5,C
village,NOUN,1,A
view,NOUN,2,A
wood,NOUN,2,A
valley,NOUN,3,B
waterfall,NOUN,3,B
wave,NOUN,3,B
volcano,NOUN,4,B
vine,NOUN,5,C
weed,NOUN,6,C
wilderness,NOUN,6,C
water,NOUN,1,A
weather,NOUN,1,A
water,NOUN,2,A
warmth,NOUN,4,B
wind,NOUN,1,A
winter,NOUN,1,A
woodland,NOUN,6,C
world,NOUN,1,A
walk,NOUN,2,A
use,NOUN,2,A
washing-up,NOUN,2,A
work,NOUN,3,B
violence,NOUN,4,B
wait,NOUN,4,B
wait,VERB,1,A
wash,VERB,1,A
wander,VERB,4,B
yawn,VERB,4,B
wink,VERB,6,C
use,VERB,1,A
wash,VERB,1,A
use,VERB,3,B
waste,VERB,3,B
wrap,VERB,3,B
update,VERB,4,B
upgrade,VERB,4,B
watch,VERB,4,B
water,VERB,4,B
wipe,VERB,4,B
wrap,VERB,4,B
twist,VERB,6,C
wreck,VERB,6,C
visit,VERB,1,A
walk,VERB,1,A
watch,VERB,1,A
wake,VERB,3,B
warm,VERB,4,B
whistle,VERB,4,B
widen,VERB,4,B
twist,VERB,6,C
woman,NOUN,1,A
worry,NOUN,3,B
wish,NOUN,4,B
type,NOUN,5,C
warmth,NOUN,4,B
wisdom,NOUN,4,B
worry,NOUN,4,B
will,NOUN,5,C
wit,NOUN,5,C
willpower,NOUN,6,C
will,NOUN,4,B
worry,VERB,2,A
want,VERB,1,A
worry,VERB,4,B
wing,NOUN,6,C
wife,NOUN,1,A
uncle,NOUN,2,A
twin,NOUN,3,B
widow,NOUN,4,B
unit,NOUN,5,C
win,NOUN,5,C
volleyball,NOUN,2,A
yoga,NOUN,3,B
victory,NOUN,4,B
withdraw,VERB,6,C
website,NOUN,1,A
virus,NOUN,3,B
webcam,NOUN,3,B
window,NOUN,3,B
upgrade,NOUN,4,B
wire,NOUN,4,B
volume,NOUN,3,B
video,NOUN,2,A
work,VERB,2,A
tyre,NOUN,2,A
way,NOUN,2,A
van,NOUN,3,B
vehicle,NOUN,3,B
windscreen,NOUN,3,B
voyage,NOUN,4,B
wing,NOUN,4,B
yacht,NOUN,4,B
vacancy,NOUN,5,C
wreck,NOUN,6,C
union,NOUN,3,B
vacancy,NOUN,5,C
workplace,NOUN,5,C
venture,NOUN,6,C
work,NOUN,1,A
work,NOUN,1,A
wine,NOUN,1,A
whisky,NOUN,4,B
uncertainty,NOUN,5,C
unrest,NOUN,6,C
unload,VERB,5,C
unfold,VERB,6,C
uncover,VERB,5,C
undress,VERB,3,B
unpack,VERB,3,B
variable,NOUN,5,C
withdrawal,NOUN,6,C
waiter,NOUN,1,A
user,NOUN,3,B
writer,NOUN,3,B
walker,NOUN,5,C
villager,NOUN,6,C
understanding,NOUN,6,C
undertaking,NOUN,6,C
upbringing,NOUN,4,B
vision,NOUN,4,B
variation,NOUN,6,C
vision,NOUN,4,B
vegetation,NOUN,5,C
vision,NOUN,5,C
variation,NOUN,4,B
vandalism,NOUN,6,C
unity,NOUN,5,C
validity,NOUN,6,C
weakness,NOUN,4,B
weakness,NOUN,4,B
usefulness,NOUN,5,C
tutor,NOUN,4,B
warrior,NOUN,5,C
waitress,NOUN,1,A
week,NOUN,1,A
week,NOUN,1,A
weekend,NOUN,1,A
year,NOUN,1,A
type,NOUN,2,A
uniform,NOUN,2,A
way,NOUN,2,A
weekday,NOUN,2,A
wheel,NOUN,2,A
turn,NOUN,3,B
unit,NOUN,3,B
vase,NOUN,3,B
vet,NOUN,3,B
view,NOUN,3,B
visa,NOUN,3,B
visit,NOUN,3,B
voice,NOUN,3,B
vote,NOUN,3,B
wardrobe,NOUN,3,B
way,NOUN,3,B
wheelchair,NOUN,3,B
workout,NOUN,3,B
zone,NOUN,3,B
turn,NOUN,4,B
update,NOUN,4,B
version,NOUN,4,B
victim,NOUN,4,B
vitamin,NOUN,4,B
volunteer,NOUN,4,B
ward,NOUN,4,B
wave,NOUN,4,B
weight,NOUN,4,B
twist,NOUN,5,C
version,NOUN,5,C
viewpoint,NOUN,5,C
walk,NOUN,5,C
witch,NOUN,5,C
youngster,NOUN,5,C
urge,NOUN,6,C
veteran,NOUN,6,C
veteran,NOUN,6,C
vice,NOUN,6,C
virgin,NOUN,6,C
virtue,NOUN,6,C
volume,NOUN,6,C
vow,NOUN,6,C
wave,NOUN,6,C
wave,NOUN,6,C
whim,NOUN,6,C
wish,NOUN,6,C
west,NOUN,2,A
wool,NOUN,2,A
work,NOUN,2,A
value,NOUN,3,B
variety,NOUN,3,B
weight,NOUN,3,B
wildlife,NOUN,3,B
waste,NOUN,4,B
wheat,NOUN,4,B
usage,NOUN,5,C
worse,NOUN,5,C
upkeep,NOUN,6,C
view,NOUN,6,C
violence,NOUN,6,C
virtue,NOUN,6,C
welfare,NOUN,6,C
worship,NOUN,6,C
wreckage,NOUN,6,C
xenophobia,NOUN,6,C
TV,NOUN,1,A
Wednesday,NOUN,1,A
video,NOUN,2,A
white,NOUN,2,A
use,NOUN,3,B
value,NOUN,3,B
wire,NOUN,4,B
usage,NOUN,5,C
virtue,NOUN,6,C
wage,NOUN,3,B
way,NOUN,3,B
view,NOUN,4,B
vocabulary,NOUN,5,C
way,NOUN,5,C
way,NOUN,6,C
work,VERB,3,B
vanish,VERB,4,B
vary,VERB,4,B
wait,VERB,5,C
visit,VERB,1,A
visit,VERB,2,A
win,VERB,2,A
update,VERB,3,B
upload,VERB,3,B
weigh,VERB,3,B
underestimate,VERB,4,B
upset,VERB,4,B
use,VERB,4,B
value,VERB,4,B
wear,VERB,4,B
weigh,VERB,4,B
witness,VERB,4,B
underestimate,VERB,5,C
undergo,VERB,5,C
verify,VERB,5,C
withdraw,VERB,5,C
worship,VERB,5,C
twist,VERB,6,C
undermine,VERB,6,C
uphold,VERB,6,C
uphold,VERB,6,C
urge,VERB,6,C
use,VERB,6,C
value,VERB,6,C
vow,VERB,6,C
wear,VERB,6,C
wield,VERB,6,C
withstand,VERB,6,C
understand,VERB,1,A
work,VERB,1,A
write,VERB,1,A
understand,VERB,2,A
win,VERB,2,A
write,VERB,2,A
type,VERB,3,B
understand,VERB,3,B
vote,VERB,3,B
wave,VERB,3,B
win,VERB,3,B
wonder,VERB,3,B
vary,VERB,4,B
widen,VERB,4,B
unite,VERB,5,C
wave,VERB,5,C
weaken,VERB,5,C
worsen,VERB,5,C
weaken,VERB,6,C
weapon,NOUN,4,B
war,NOUN,2,A
war,NOUN,6,C
unwell,ADJ,3,B
yes,ADV,1,A
yes,ADV,1,A
yes,ADV,2,A
undesirable,ADJ,6,C
undue,ADJ,6,C
useless,ADJ,6,C
utmost,ADJ,5,C
worthy,ADJ,5,C
whereby,ADV,6,C
wretched,ADJ,6,C
uncomfortable,ADJ,3,B
unacceptable,ADJ,4,B
unaffordable,ADJ,5,C
unbelievable,ADJ,3,B
unreasonable,ADJ,4,B
unreliable,ADJ,4,B
uncomfortable,ADJ,5,C
unavailable,ADJ,4,B
unconventional,ADJ,5,C
unethical,ADJ,6,C
unbalanced,ADJ,6,C
undressed,ADJ,4,B
unlimited,ADJ,4,B
unspoiled,ADJ,5,C
unexpected,ADJ,3,B
uninterested,ADJ,3,B
unmarried,ADJ,5,C
unemployed,ADJ,3,B
unhelpful,ADJ,4,B
unrealistic,ADJ,4,B
uninteresting,ADJ,3,B
unfortunately,ADV,2,A
undoubtedly,ADV,4,B
unexpectedly,ADV,4,B
unreasonably,ADV,5,C
unwillingly,ADV,5,C
unconscious,ADJ,4,B
unscrupulous,ADJ,6,C
unhealthy,ADJ,3,B
unfit,ADJ,3,B
unimportant,ADJ,3,B
unpleasant,ADJ,3,B
unfit,ADJ,4,B
unsatisfactory,ADJ,4,B
uneven,ADJ,6,C
unhappy,ADJ,2,A
unhappy,ADJ,3,B
unkind,ADJ,3,B
unaware,ADJ,4,B
uncertain,ADJ,4,B
uneasy,ADJ,4,B
unfortunate,ADJ,4,B
unpopular,ADJ,4,B
unsure,ADJ,4,B
unpleasant,ADJ,5,C
unwise,ADJ,6,C
viable,ADJ,6,C
valuable,ADJ,3,B
virtual,ADJ,4,B
wrinkled,ADJ,6,C
twisted,ADJ,4,B
well-educated,ADJ,5,C
well-qualified,ADJ,5,C
well-balanced,ADJ,4,B
well-dressed,ADJ,3,B
worried,ADJ,2,A
well-balanced,ADJ,5,C
united,ADJ,4,B
united,ADJ,4,B
useful,ADJ,2,A
wonderful,ADJ,2,A
winding,ADJ,4,B
understanding,ADJ,4,B
worrying,ADJ,4,B
working,ADJ,3,B
vaccination,NOUN,6,C
useless,ADJ,3,B
virtually,ADV,4,B
violently,ADV,4,B
warmly,ADV,4,B
willingly,ADV,4,B
virtually,ADV,4,B
vivacious,ADJ,6,C
wealthy,ADJ,4,B
windy,ADJ,2,A
well,ADJ,1,A
warm,ADJ,2,A
written,ADJ,3,B
very,ADV,1,A
well,ADV,2,A
well,ADV,4,B
well,ADV,5,C
voice,VERB,6,C
white,ADJ,1,A
yellow,ADJ,1,A
whole,ADJ,2,A
wide,ADJ,2,A
worse,ADJ,2,A
worst,ADJ,2,A
upright,ADJ,4,B
vast,ADJ,4,B
vivid,ADJ,4,B
versatile,ADJ,6,C
underneath,ADV,4,B
white,ADJ,2,A
white,ADJ,2,A
vegetarian,ADJ,3,B
weak,ADJ,4,B
upstairs,ADJ,3,B
upstairs,ADV,2,A
well-off,ADJ,5,C
warm,ADJ,1,A
wet,ADJ,2,A
underground,ADJ,4,B
underground,ADJ,4,B
wild,ADJ,4,B
worldwide,ADJ,4,B
wild,ADJ,6,C
wash,NOUN,2,A
waste,NOUN,3,B
view,VERB,6,C
young,ADJ,1,A
weak,ADJ,3,B
white,ADJ,3,B
well-built,ADJ,4,B
youth,NOUN,3,B
upset,ADJ,2,A
well-known,ADJ,2,A
weak,ADJ,3,B
vivid,ADJ,4,B
welcome,ADJ,4,B
wise,ADJ,4,B
witty,ADJ,4,B
vain,ADJ,6,C
versatile,ADJ,6,C
wary,ADJ,6,C
wicked,ADJ,6,C
willing,ADJ,6,C
withdrawn,ADJ,6,C
vacant,ADJ,4,B
workforce,NOUN,5,C
turnover,NOUN,6,C
violent,ADJ,4,B
violent,ADJ,4,B
unforgettable,ADJ,3,B
unbearable,ADJ,4,B
unbelievable,ADJ,4,B
unfashionable,ADJ,4,B
unpredictable,ADJ,4,B
unsuitable,ADJ,4,B
unavailable,ADJ,5,C
unavoidable,ADJ,5,C
undeniable,ADJ,5,C
unthinkable,ADJ,5,C
unattainable,ADJ,6,C
unfavourable,ADJ,6,C
unfavourable,ADJ,6,C
unimaginable,ADJ,6,C
unsustainable,ADJ,6,C
unsustainable,ADJ,6,C
unprofessional,ADJ,5,C
unconditional,ADJ,6,C
unchanged,ADJ,4,B
unjustified,ADJ,5,C
unnoticed,ADJ,5,C
unqualified,ADJ,5,C
unrelated,ADJ,5,C
unsolved,ADJ,5,C
untouched,ADJ,5,C
unwanted,ADJ,5,C
unaffected,ADJ,6,C
unbalanced,ADJ,6,C
unbiased,ADJ,6,C
undeveloped,ADJ,6,C
undoubted,ADJ,6,C
uninhabited,ADJ,6,C
unprecedented,ADJ,6,C
unsuccessful,ADJ,4,B
unhelpful,ADJ,5,C
uneventful,ADJ,6,C
unattractive,ADJ,4,B
unattractive,ADJ,5,C
unproductive,ADJ,5,C
unlikely,ADJ,3,B
unlikely,ADJ,6,C
unfairly,ADV,4,B
uncomfortably,ADV,5,C
unnecessarily,ADV,5,C
unquestionably,ADV,5,C
unsuccessfully,ADV,5,C
unavoidably,ADV,6,C
unconsciously,ADV,6,C
undeniably,ADV,6,C
unconscious,ADJ,6,C
unlucky,ADJ,3,B
unusual,ADJ,2,A
unfair,ADJ,3,B
unfriendly,ADJ,3,B
unknown,ADJ,3,B
unknown,ADJ,3,B
unnecessary,ADJ,3,B
untidy,ADJ,3,B
uncertain,ADJ,4,B
unclear,ADJ,4,B
unfair,ADJ,4,B
unfamiliar,ADJ,4,B
unfortunate,ADJ,4,B
unnatural,ADJ,4,B
unwilling,ADJ,4,B
uncommon,ADJ,5,C
unforeseen,ADJ,5,C
unpaid,ADJ,5,C
unpaid,ADJ,5,C
unreal,ADJ,5,C
unsafe,ADJ,5,C
unsafe,ADJ,5,C
untrue,ADJ,5,C
understandable,ADJ,4,B
valuable,ADJ,4,B
variable,ADJ,5,C
vulnerable,ADJ,6,C
typical,ADJ,3,B
usual,ADJ,3,B
universal,ADJ,4,B
visual,ADJ,4,B
vertical,ADJ,5,C
virtual,ADJ,5,C
verbal,ADJ,6,C
verbal,ADJ,6,C
vocational,ADJ,6,C
varied,ADJ,4,B
well-organized,ADJ,4,B
well-equipped,ADJ,5,C
well-informed,ADJ,5,C
twisted,ADJ,6,C
underdeveloped,ADJ,6,C
visible,ADJ,4,B
visible,ADJ,5,C
upcoming,ADJ,5,C
underlying,ADJ,6,C
understanding,NOUN,4,B
worthless,ADJ,5,C
worthless,ADJ,6,C
weekly,ADJ,2,A
usually,ADV,2,A
typically,ADV,3,B
urgently,ADV,3,B
typically,ADV,4,B
vividly,ADV,4,B
warmly,ADV,4,B
widely,ADV,4,B
wildly,ADV,4,B
wrongly,ADV,4,B
ultimately,ADV,5,C
understandably,ADV,5,C
universally,ADV,5,C
utterly,ADV,5,C
wisely,ADV,5,C
ultimately,ADV,6,C
unanimously,ADV,6,C
vaguely,ADV,6,C
visibly,ADV,6,C
vitally,ADV,6,C
voluntarily,ADV,6,C
wholeheartedly,ADV,6,C
wholly,ADV,6,C
wildly,ADV,6,C
various,ADJ,2,A
unanimous,ADJ,6,C
vicious,ADJ,6,C
vicious,ADJ,6,C
wrong,ADJ,1,A
west,ADJ,2,A
wet,ADJ,2,A
wild,ADJ,2,A
wooden,ADJ,2,A
upper,ADJ,3,B
up-to-date,ADJ,3,B
urgent,ADJ,3,B
warm,ADJ,3,B
waste,ADJ,3,B
welcome,ADJ,3,B
western,ADJ,3,B
western,ADJ,3,B
wet,ADJ,3,B
wrong,ADJ,3,B
ultimate,ADJ,4,B
underwater,ADJ,4,B
unique,ADJ,4,B
unique,ADJ,4,B
urban,ADJ,4,B
vacant,ADJ,4,B
valid,ADJ,4,B
