Word,Synonyms
justify,"['advocate', 'condone', 'confirm', 'countenance', 'defend', 'explain', 'favor', 'maintain', 'rationalize', 'support', 'sustain', 'uphold', 'validate', 'vindicate', 'warrant']"
keep,"['carry', 'conduct', 'control', 'enjoy', 'have', 'manage', 'place', 'preserve', 'put', 'retain', 'save', 'store']"
kick,['fun']
kidnap,"['capture', 'hijack', 'seize', 'snatch', 'steal']"
knight,"['banneret', 'cavalier', 'champion', 'chevalier', 'companion', 'gallant', 'gentleman', 'horseman', 'lover', 'man-at-arms', 'paladin', 'partisan', 'protagonist', 'templar']"
knit,"['bind', 'crochet', 'fasten', 'mend', 'sew', 'unite', 'weave']"
knock,"['beating', 'blow', 'box', 'clip', 'conk', 'cuff', 'hit', 'injury', 'lick', 'rap', 'slap', 'smack', 'swat', 'swipe', 'thump', 'whack']"
know,"['appreciate', 'experience', 'have', 'learn', 'notice', 'perceive', 'realize', 'recognize', 'see']"
label,"['company', 'design', 'logo', 'number', 'stamp', 'sticker', 'tag', 'trademark']"
lack,"['absence', 'dearth', 'inadequacy', 'loss', 'paucity', 'poverty', 'reduction', 'scarcity', 'shortage', 'shortcoming', 'shortfall']"
land,"['acreage', 'area', 'beach', 'continent', 'country', 'countryside', 'district', 'earth', 'estate', 'farmland', 'field', 'ground', 'home', 'homeland', 'nation', 'parcel', 'plot', 'province', 'ranch', 'real estate', 'region', 'shore', 'soil', 'terrain', 'territory', 'tract']"
launch,['fire']
lay,['secular']
lead,"['advantage', 'edge', 'margin', 'point', 'start', 'top']"
lean,"['angular', 'gangly', 'gaunt', 'lanky', 'rangy', 'sinewy', 'skinny', 'slender', 'slim', 'sparse', 'svelte', 'wiry']"
leap,"['surge', 'upsurge', 'upswing']"
lend,"['add', 'afford', 'allow', 'contribute', 'extend', 'give', 'grant', 'impart', 'provide', 'supply']"
lever,"['crowbar', 'leverage']"
lie,"['deceit', 'deception', 'dishonesty', 'disinformation', 'distortion', 'evasion', 'fabrication', 'falsehood', 'fiction', 'forgery', 'inaccuracy', 'misrepresentation', 'myth', 'perjury', 'slander', 'tale']"
lift,"['drive', 'journey', 'passage', 'ride', 'run', 'transport']"
light,"['bright', 'luminous', 'rich', 'shiny', 'sunny']"
limit,"['cap', 'ceiling', 'check', 'curb', 'deadline', 'maximum', 'restraint', 'restriction']"
limp,"['flabby', 'listless', 'soft', 'supple']"
link,"['association', 'channel', 'contact', 'element', 'hookup', 'network', 'relationship', 'tie']"
list,"['account', 'agenda', 'archive', 'ballot', 'bill', 'calendar', 'catalog', 'checklist', 'dictionary', 'directory', 'draft', 'file', 'index', 'inventory', 'lineup', 'listing', 'menu', 'poll', 'program', 'schedule', 'series', 'table', 'tally', 'ticket']"
load,"['amount', 'bundle', 'capacity', 'consignment', 'goods', 'haul', 'payload', 'shipment', 'weight']"
locate,"['detect', 'discover', 'establish', 'pinpoint', 'spot', 'station', 'strike', 'uncover', 'unearth']"
lock,"['bolt', 'grip', 'latch']"
loop,"['coil', 'curve']"
lose,"['drop', 'fail', 'forget', 'give up', 'squander', 'suffer', 'surrender', 'waste']"
lower,"['curtailed', 'decreased', 'diminished', 'junior', 'lessened', 'low', 'minor', 'reduced', 'secondary', 'subordinate']"
maintain,"['continue', 'control', 'cultivate', 'finance', 'keep', 'manage', 'preserve', 'protect', 'provide', 'renew', 'retain', 'support', 'sustain', 'uphold']"
manage,"['administer', 'conduct', 'dominate', 'govern', 'guide', 'handle', 'maintain', 'operate', 'oversee', 'regulate', 'run', 'supervise', 'take care of', 'take over', 'train', 'use']"
mark,"['impression', 'imprint', 'line', 'point', 'record', 'scar', 'score', 'signature', 'spot', 'stain', 'stamp', 'streak', 'symbol']"
massacr,[]
match,"['bout', 'contest', 'event', 'game', 'race', 'test', 'trial']"
matter,"['element', 'material', 'thing']"
mean,"['greedy', 'selfish']"
measure,"['part', 'quota']"
mediate,"['arbitrate', 'intercede', 'interfere', 'intervene', 'negotiate', 'resolve']"
mend,"['ameliorate', 'cure', 'heal', 'rebuild', 'reconstruct', 'rectify', 'redress', 'rejuvenate', 'renew', 'repair', 'restore', 'revamp', 'sew']"
mention,"['acknowledgment', 'comment', 'footnote', 'indication', 'notice', 'notification', 'recognition', 'reference', 'remark', 'utterance']"
mind,"['attention', 'brain', 'consciousness', 'genius', 'head', 'imagination', 'instinct', 'intellect', 'judgment', 'mentality', 'perception', 'power', 'psyche', 'sense', 'soul', 'spirit', 'talent', 'thought', 'wisdom']"
mislead,"['betray', 'cheat', 'deceive', 'defraud', 'delude', 'dupe', 'entice', 'fool', 'fudge', 'hoodwink', 'lie', 'misguide', 'misinform', 'misrepresent', 'tempt']"
miss,"['absence', 'blunder', 'default', 'defect', 'error', 'fault', 'loss', 'mishap', 'mistake', 'omission', 'oversight', 'slip', 'want']"
mix,"['associate', 'blend', 'fuse', 'incorporate', 'infuse', 'mingle', 'stir', 'weave']"
moan,"['gripe', 'sigh', 'sob', 'wail', 'whine']"
modernise,[]
modify,"['adapt', 'adjust', 'correct', 'customize', 'repair', 'reshape', 'revise', 'rework', 'tweak', 'vary']"
modulate,['inflect']
monitor,['auditor']
mount,"['arise', 'escalate', 'go up', 'rise', 'soar']"
murder,"['assassination', 'bloodshed', 'crime', 'destruction', 'felony', 'homicide', 'lynching', 'manslaughter', 'massacre', 'shooting', 'terrorism']"
murmur,"['buzz', 'hum', 'muttering', 'rumble', 'whisper']"
mutter,"['complain', 'groan', 'growl', 'moan', 'murmur', 'snarl', 'sputter', 'whisper']"
negotiate,"['agree', 'arrange', 'confer', 'consult', 'debate', 'haggle', 'handle', 'mediate', 'settle', 'work out']"
nod,"['acknowledgment', 'bow', 'greeting', 'permission', 'salute']"
notch,"['cleft', 'cut', 'gap', 'gash', 'groove', 'incision', 'indent', 'indenture', 'mark', 'mill', 'nick', 'nock', 'rabbet', 'rut', 'score', 'scratch']"
note,"['character', 'sign', 'tone']"
notice,"['attention', 'care', 'consideration', 'note', 'respect']"
object,"['article', 'body', 'commodity', 'gadget', 'item', 'matter', 'phenomenon', 'something', 'substance']"
observe,"['detect', 'discover', 'examine', 'inspect', 'look at', 'mark', 'monitor', 'note', 'pay attention to', 'recognize', 'regard', 'scrutinize', 'study', 'view', 'watch', 'witness']"
obtain,"['access', 'achieve', 'attain', 'collect', 'earn', 'gain', 'gather', 'glean', 'have', 'pick up', 'procure', 'purchase', 'reach', 'realize', 'reap', 'receive', 'recover', 'retrieve', 'secure', 'seize', 'take', 'win']"
obviate,"['counteract', 'forestall', 'preclude']"
occupy,"['attend', 'employ', 'fill', 'involve', 'take up']"
occur,"['appear', 'arise', 'crop up', 'develop', 'ensue', 'exist', 'follow', 'go', 'materialize', 'result', 'show', 'take place', 'transpire']"
offer,"['action', 'attempt', 'bid', 'overture']"
omit,"['bypass', 'delete', 'discard', 'disregard', 'edit', 'eliminate', 'ignore', 'neglect', 'overlook', 'prohibit', 'skip', 'withhold']"
operate,"['achieve', 'act', 'complete', 'conduct', 'do', 'engage', 'keep', 'move', 'produce', 'promote', 'run', 'serve', 'take', 'transport', 'work']"
oppose,"['argue', 'assail', 'attack', 'debate', 'defy', 'deny', 'disagree', 'dispute', 'face', 'fight', 'prevent', 'protest', 'resist']"
opt,"['decide', 'elect', 'go for', 'prefer']"
order,"['form', 'line', 'plan', 'procedure', 'regulation', 'rule', 'structure', 'system']"
organise,[]
organize,"['construct', 'coordinate', 'create', 'establish', 'form', 'formulate', 'regulate', 'run', 'set up']"
originate,"['arise', 'come from', 'derive', 'emanate', 'emerge', 'stem']"
outlaw,"['bandit', 'crook', 'desperado', 'fugitive', 'gangster', 'hoodlum', 'hooligan', 'marauder', 'mobster', 'outcast', 'pariah', 'robber']"
outline,"['blueprint', 'draft', 'drawing', 'framework', 'summary', 'synopsis']"
overcome,"['affected', 'beaten', 'buried', 'conquered', 'defeated', 'overthrown', 'swamped', 'taken']"
overlook,"['discount', 'forget', 'ignore', 'omit']"
owe,['incur']
own,['owned']
pack,"['backpack', 'bundle', 'equipment', 'luggage']"
pamper,"['coddle', 'gratify', 'indulge', 'regale', 'spoil', 'tickle']"
parallel,"['coordinate', 'lateral']"
participate,"['aid', 'compete', 'cooperate', 'engage', 'engage in', 'perform', 'play', 'share']"
partition,"['barrier', 'dissolution', 'segregation', 'separation']"
pass,"['canyon', 'cut', 'gap', 'gorge', 'passage', 'passageway', 'path', 'ravine']"
pause,"['breathing space', 'halt', 'hesitation', 'hiatus', 'hitch', 'interlude', 'intermission', 'interruption', 'interval', 'lapse', 'layoff', 'letup', 'lull', 'recess', 'respite', 'stoppage', 'suspension']"
pay,"['allowance', 'compensation', 'fee', 'income', 'payment', 'profit', 'reimbursement', 'remuneration', 'reward', 'salary', 'stipend', 'wage']"
peer,"['associate', 'rival']"
perceive,"['discern', 'distinguish', 'feel', 'grasp', 'identify', 'observe', 'realize', 'recognize', 'regard']"
perform,"['achieve', 'act', 'behave', 'complete', 'do', 'execute', 'finish', 'function', 'implement', 'meet', 'observe', 'operate', 'take', 'work']"
perish,"['cease', 'crumble', 'disappear', 'disintegrate', 'pass away', 'rot', 'succumb', 'vanish', 'wither']"
permit,"['allowance', 'charter', 'concession', 'consent', 'go-ahead', 'grant', 'license', 'passport', 'patent', 'permission', 'privilege', 'visa', 'warrant']"
persecute,"['expel', 'harass', 'hound', 'injure', 'maltreat', 'molest', 'oppress', 'outrage', 'pick on', 'pursue', 'torture', 'victimize']"
persist,"['continue', 'endure', 'go on', 'linger', 'persevere', 'prevail', 'pursue', 'recur', 'remain']"
persuade,"['advise', 'assure', 'cajole', 'coax', 'enlist', 'entice', 'exhort', 'get', 'impress', 'incline', 'induce', 'influence', 'prompt', 'satisfy', 'sway', 'urge', 'woo']"
phrase,"['expression', 'idiom', 'motto', 'phrasing', 'remark', 'saying', 'slogan', 'terminology', 'utterance', 'wording']"
pick,"['choice', 'prize', 'selection']"
plant,"['flower', 'grass', 'herb', 'seedling', 'shrub', 'tree', 'vine', 'weed']"
plead,"['appeal', 'ask', 'petition', 'pray', 'solicit']"
please,"['amuse', 'charm', 'cheer', 'entertain', 'gratify', 'satisfy', 'tickle', 'wow']"
point,"['mark', 'stop']"
pop,"['burst', 'crack', 'explosion', 'jump', 'leap', 'report', 'snap', 'strike', 'thrust', 'whack']"
portraye,[]
pose,"['mannerism', 'mien', 'posture']"
possess,"['acquire', 'carry', 'enjoy', 'maintain', 'occupy', 'own', 'retain', 'seize']"
pour,"['cascade', 'discharge', 'drain', 'flood', 'flow', 'gush', 'rush', 'spew', 'spill', 'splash', 'stream', 'swarm']"
practise,[]
praise,"['acclaim', 'accolade', 'applause', 'appreciation', 'approval', 'cheer', 'commendation', 'compliment', 'cry', 'devotion', 'esteem', 'glory', 'kudos', 'ovation', 'plaudit', 'rave', 'recognition', 'recommendation', 'thanks', 'tribute']"
pray,"['ask', 'beseech', 'recite', 'urge']"
precede,"['anticipate', 'foreshadow', 'predate', 'presage']"
preclude,"['avert', 'cease', 'deter', 'exclude', 'forestall', 'hinder', 'impede', 'obviate', 'prevent', 'prohibit', 'rule out']"
predict,"['anticipate', 'call', 'conclude', 'envision', 'forecast', 'foresee', 'think']"
prefer,"['adopt', 'choose', 'go for', 'pick', 'promote', 'put', 'select', 'suggest', 'wish']"
prepare,"['arrange', 'assemble', 'brace', 'develop', 'draw up', 'equip', 'form', 'formulate', 'gird', 'make', 'plan', 'produce', 'provide', 'qualify', 'ready', 'strengthen', 'supply', 'train']"
present,['current']
preserve,"['conserve', 'defend', 'freeze', 'keep', 'perpetuate', 'protect', 'retain', 'safeguard', 'save', 'secure', 'store', 'sustain', 'uphold']"
press,"['journalist', 'magazine', 'media', 'newspaper', 'paper', 'publisher', 'reporter', 'writer']"
pretend,"['assume', 'bluff', 'feign', 'fool', 'impersonate', 'profess', 'purport', 'put on']"
prevent,"['avert', 'avoid', 'bar', 'block', 'counter', 'forbid', 'forestall', 'halt', 'hamper', 'hinder', 'impede', 'inhibit', 'limit', 'preclude', 'prohibit', 'put an end to', 'restrain', 'restrict', 'rule out', 'stop', 'thwart', 'ward off']"
preview,"['examination', 'viewing']"
proceed,"['advance', 'continue', 'get', 'go ahead', 'go on', 'pass', 'press on', 'progress', 'travel']"
process,"['action', 'case', 'course', 'development', 'growth', 'means', 'measure', 'mechanism', 'movement', 'operation', 'practice', 'procedure', 'proceeding', 'progress', 'rule', 'step', 'system', 'technique', 'trial', 'way']"
produce,"['crop', 'goods', 'production']"
progress,"['advance', 'breakthrough', 'development', 'evolution', 'growth', 'headway', 'improvement', 'increase', 'momentum', 'movement', 'pace', 'process', 'rise', 'stride']"
prohibit,"['ban', 'block', 'constrain', 'enjoin', 'forbid', 'freeze', 'halt', 'hinder', 'impede', 'inhibit', 'outlaw', 'preclude', 'prevent', 'proscribe', 'restrain', 'restrict', 'rule out']"
proliferate,"['breed', 'burgeon', 'escalate', 'generate', 'multiply', 'mushroom', 'propagate', 'reproduce', 'snowball']"
promise,"['agreement', 'assurance', 'commitment', 'guarantee', 'obligation', 'pact', 'pledge', 'vow', 'word']"
promote,"['advertise', 'advocate', 'benefit', 'bolster', 'boost', 'build up', 'cooperate', 'develop', 'encourage', 'endorse', 'further', 'improve', 'popularize', 'publicize', 'push', 'push for', 'sell', 'speed', 'sponsor', 'stimulate', 'support', 'uphold', 'urge']"
prompt,"['efficient', 'expeditious', 'immediate', 'instantaneous', 'precise', 'punctual', 'quick', 'rapid', 'speedy', 'swift', 'timely']"
propose,"['ask', 'come up with', 'introduce', 'nominate', 'offer', 'recommend', 'request', 'submit', 'urge']"
protect,"['assure', 'care for', 'conserve', 'cover', 'cushion', 'defend', 'insulate', 'keep', 'look after', 'preserve', 'safeguard', 'save', 'secure', 'shelter', 'shield', 'support']"
protest,"['challenge', 'demonstration', 'dissent', 'objection', 'outcry', 'question', 'revolt', 'riot', 'turmoil']"
prove,"['confirm', 'convince', 'demonstrate', 'determine', 'explain', 'find', 'justify', 'result', 'show', 'substantiate', 'test', 'try', 'turn out', 'validate', 'verify']"
provide,"['add', 'administer', 'afford', 'arrange', 'bring', 'cater', 'contribute', 'equip', 'furnish', 'give', 'grant', 'hand over', 'implement', 'keep', 'lend', 'maintain', 'prepare', 'present', 'produce', 'serve', 'transfer', 'yield']"
provoke,"['aggravate', 'anger', 'enrage', 'foment', 'incite', 'inflame', 'infuriate', 'irk', 'irritate', 'offend', 'raise']"
publish,"['announce', 'broadcast', 'circulate', 'declare', 'disclose', 'distribute', 'print', 'produce', 'promulgate', 'publicize', 'put out', 'report']"
purchase,"['acquisition', 'asset', 'investment']"
pursue,"['go after', 'seek']"
put,"['bring', 'establish', 'focus', 'insert', 'install', 'invest', 'lay', 'place', 'set', 'settle', 'stick']"
qualify,"['certify', 'enable', 'entitle', 'meet', 'pass', 'ready', 'score', 'train']"
quote,"['cite', 'name', 'recall', 'refer to']"
race,"['chase', 'competition', 'contention', 'contest', 'course', 'event', 'marathon', 'match', 'relay', 'run', 'sprint']"
raise,"['boost', 'hike', 'increment']"
range,"['area', 'dimension', 'field', 'length', 'matter', 'scope', 'space', 'spectrum', 'territory']"
reach,"['ability', 'capacity', 'distance', 'grasp', 'horizon', 'influence', 'power', 'scope']"
react,"['acknowledge', 'act', 'answer', 'behave', 'counter', 'feel', 'perform', 'proceed', 'reply', 'revert']"
realise,[]
realize,"['comprehend', 'get', 'grasp', 'know', 'recognize', 'think', 'understand']"
recall,"['anamnesis', 'memory', 'recollection', 'reminiscence']"
recapitulate,"['recap', 'rehash']"
receive,"['accept', 'collect', 'draw', 'earn', 'gain', 'get', 'hear', 'hold', 'make', 'obtain', 'pick up', 'pocket', 'reap', 'secure', 'seize', 'take', 'take in', 'win']"
reciprocate,"['repay', 'retaliate']"
reckon,"['calculate', 'look upon', 'surmise', 'take account of']"
recognise,[]
recognize,"['admit', 'know', 'make', 'note', 'notice', 'observe', 'perceive', 'remember', 'see']"
recommend,"['advocate', 'back', 'confirm', 'endorse', 'favor', 'justify', 'praise', 'prescribe', 'propose', 'suggest', 'uphold', 'urge']"
record,"['document', 'evidence', 'file', 'history', 'note', 'report', 'story', 'testimony', 'transcript']"
recover,"['get back', 'reclaim', 'recoup', 'regain', 'repair', 'rescue', 'restore', 'resume', 'retrieve', 'salvage']"
recruit,"['draftee', 'newcomer', 'rookie', 'sailor', 'soldier', 'trainee', 'volunteer']"
reduce,"['curtail', 'cut', 'cut down', 'diminish', 'dwindle', 'lessen', 'lower', 'pare', 'scale down', 'shorten', 'slash', 'trim', 'weaken']"
refer,"['assign', 'attribute', 'cite', 'hint', 'indicate', 'introduce', 'invoke', 'point out', 'specify']"
reflect,"['echo', 'follow', 'mirror', 'reverse']"
refuse,"['debris', 'rubbish', 'trash', 'waste']"
refute,"['contradict', 'counter', 'disprove', 'expose', 'oppose', 'quash', 'rebut', 'repudiate', 'squelch']"
regard,['view']
register,"['registry', 'roster']"
regret,"['anguish', 'annoyance', 'apology', 'bitterness', 'concern', 'contrition', 'disappointment', 'discomfort', 'dissatisfaction', 'grief', 'heartache', 'heartbreak', 'misgiving', 'nostalgia', 'qualm', 'remorse', 'repentance', 'sorrow', 'uneasiness', 'worry']"
regulate,"['adjust', 'administer', 'balance', 'classify', 'conduct', 'control', 'coordinate', 'determine', 'govern', 'handle', 'improve', 'monitor', 'oversee', 'readjust', 'rectify', 'standardize', 'supervise']"
reinforce,"['add to', 'bolster', 'boost', 'build up', 'buttress', 'emphasize', 'enlarge', 'fortify', 'increase', 'shore up', 'stress', 'support', 'underline']"
reintroduce,"['reestablish', 'renew', 'revive']"
reject,"['deny', 'dismiss', 'rebuff', 'refuse', 'renounce', 'repudiate', 'scrap', 'spurn', 'turn down', 'veto']"
relate,"['describe', 'detail', 'disclose', 'present', 'reveal']"
relax,"['calm', 'lie down', 'loosen up', 'recline', 'sit back', 'soften', 'unwind']"
release,"['clemency', 'discharge']"
relieve,"['allay', 'alleviate', 'assuage', 'calm', 'comfort', 'cure', 'diminish', 'ease', 'free', 'mitigate', 'relax', 'soothe', 'subdue']"
